# FILLET Exp4 with HEXTOR - using cloudir = -6.3 to stay consistent with Ben2 and Ben3
# Name of benchmark/experiment: Experiment 4
# Case number: 379
# Instellation (S_earth): 1.0
# XCO2 (ppm): 37900
# Obliquity (degrees): 23.5

# Columns of data (annually averaged for last orbit)
# Lat = latitude (degrees)
# Tsurf = annually averaged surface temperature (K)
# Asurf = annually averaged surface albedo
# ATOA = annually averaged top-of-atmosphere/total/planetary albedo
# OLR = annually averaged outgoing longwave radiation (W m^-2)

# Lat Tsurf Asurf ATOA OLR
-85.0 289.38 0.23 0.21 221.10
-75.0 290.81 0.23 0.22 224.00
-65.0 294.85 0.23 0.22 232.39
-55.0 300.68 0.23 0.21 244.96
-45.0 307.07 0.23 0.20 259.88
-35.0 313.10 0.23 0.19 275.90
-25.0 318.07 0.23 0.18 290.53
-15.0 321.55 0.23 0.18 301.93
 -5.0 323.33 0.23 0.18 308.50
  5.0 323.33 0.23 0.18 308.50
 15.0 321.55 0.23 0.18 301.94
 25.0 318.07 0.23 0.18 290.53
 35.0 313.10 0.23 0.19 275.90
 45.0 307.07 0.23 0.20 259.88
 55.0 300.68 0.23 0.21 244.96
 65.0 294.85 0.23 0.22 232.39
 75.0 290.81 0.23 0.22 224.00
 85.0 289.38 0.23 0.21 221.10
